,cluster,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
1023,5.0,40.0,3.7,-1.62,-1.79,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1024,2.0,28.0,3.0,0.13,-1.43,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
1025,6.0,29.0,2.8,-0.67,-0.79,1.0,3.0,-63.0,1,0,0,1,0,0,0,0,0
1026,4.0,33.0,3.2,1.4,1.7,1.0,4.0,-45.0,1,0,0,0,0,0,0,1,0
1027,1.0,39.0,3.8,-1.32,-2.0,1.0,4.0,-66.0,0,0,0,0,0,0,0,1,0
1028,6.0,26.3,2.3,-0.84,-1.04,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1029,2.0,31.0,2.9,-0.03,-0.17,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
1030,1.0,28.0,2.7,-0.61,-0.86,1.0,2.0,-62.0,1,0,0,1,0,0,0,0,0
1031,3.0,32.0,2.1,0.48,0.83,1.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1032,2.0,23.3,3.1,-1.24,-1.36,1.0,5.0,-48.0,1,0,0,0,0,0,0,1,0
1033,3.0,31.5,2.8,-0.15,-0.17,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1034,1.0,36.0,3.9,0.92,0.64,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1035,3.0,32.5,3.1,-1.12,-0.74,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1036,3.0,42.0,2.3,0.98,1.16,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1037,1.0,33.0,3.5,0.38,0.34,1.0,4.0,-39.0,1,0,0,0,0,0,0,1,0
1038,3.0,36.0,3.4,-1.41,-0.26,1.0,5.0,-59.0,1,0,0,0,0,0,0,1,0
1039,1.0,36.0,2.9,-0.21,-0.04,1.0,3.0,-48.0,1,0,0,0,0,1,0,0,0
1040,2.0,27.5,3.6,0.98,1.57,1.0,4.0,-48.0,1,0,0,0,0,0,0,1,0
1041,1.0,37.0,3.5,-0.48,-0.84,1.0,4.0,-61.0,1,0,1,0,0,0,0,0,0
1042,3.0,30.0,2.6,-0.9,-0.87,2.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1043,1.0,35.0,2.7,-1.85,-1.25,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1044,1.0,42.0,3.7,-0.17,0.07,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1045,1.0,34.0,3.3,0.94,0.93,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1046,4.0,43.0,3.2,0.85,0.55,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1047,3.0,32.0,3.2,-0.67,-0.25,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1048,3.0,39.0,2.6,0.69,0.28,1.0,5.0,-58.0,0,0,0,0,0,0,0,1,0
1049,3.0,32.5,3.7,0.91,0.95,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1050,2.0,38.0,3.2,0.98,1.4,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
1051,3.0,43.0,3.6,1.18,1.1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1052,3.0,35.0,2.7,-1.03,-0.4,1.0,5.0,-57.0,1,0,0,0,0,0,0,1,0
1053,1.0,44.0,4.0,1.44,1.15,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
1054,3.0,36.0,4.0,1.01,1.11,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1055,2.0,27.0,3.4,-1.23,-1.06,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1056,3.0,35.5,2.6,0.76,0.58,1.0,3.0,-64.0,0,0,0,0,0,0,0,1,0
1057,1.0,41.0,2.7,0.73,0.83,2.0,4.0,-43.0,1,0,0,0,0,0,0,1,0
1058,1.0,34.0,3.2,0.38,0.07,2.0,4.0,-57.0,1,0,0,0,0,0,0,1,0
1059,4.0,45.0,3.6,1.54,1.5,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1060,2.0,27.0,3.3,-1.17,-1.43,1.0,4.0,-46.0,1,0,0,0,0,0,0,1,0
1061,3.0,39.0,3.1,1.01,0.76,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1062,3.0,23.5,2.8,-1.63,-1.34,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1063,3.0,28.0,3.1,-0.92,-0.8,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1064,5.0,44.0,3.5,-0.58,-0.14,1.0,4.0,-59.0,1,0,1,0,0,0,0,0,0
1065,3.0,29.5,2.0,-1.13,-1.36,2.0,4.0,-57.0,1,0,0,0,0,1,0,0,0
1066,2.0,23.0,3.1,-1.74,-1.26,1.0,3.0,-48.0,0,0,0,1,0,0,0,0,0
1067,1.0,32.0,2.5,-1.15,-1.92,1.0,3.0,-56.0,1,0,0,1,0,0,0,0,0
1068,4.0,41.0,3.9,0.35,-0.23,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
1069,3.0,34.0,3.1,-0.41,-0.63,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
1070,4.0,37.0,2.1,-2.04,-0.61,1.0,2.0,-41.0,0,0,0,0,0,0,0,1,0
1071,1.0,41.0,2.8,-0.64,-0.96,2.0,3.0,-66.0,0,0,0,0,0,0,0,1,0
1072,4.0,48.0,3.2,0.81,-0.42,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1073,1.0,37.0,3.2,-0.23,-0.06,1.0,3.0,-52.0,1,0,0,0,0,0,0,1,0
1074,4.0,44.0,3.8,0.64,0.32,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1075,3.0,44.0,2.1,2.11,1.93,1.0,5.0,-64.0,0,0,0,0,0,0,0,1,0
1076,2.0,25.0,2.5,-1.33,-0.97,1.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
1077,1.0,45.0,3.7,1.8,1.19,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1078,3.0,37.0,3.5,-1.49,-1.25,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1079,1.0,42.0,3.6,1.11,0.99,1.0,4.0,-63.0,0,0,0,0,0,0,1,0,0
1080,5.0,42.0,3.5,0.3,0.08,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1081,3.0,34.0,3.3,-0.39,-0.63,2.0,3.0,-55.0,0,0,0,0,0,0,0,1,0
1082,4.0,39.0,2.8,-0.97,-2.09,1.0,2.0,-55.0,1,0,0,0,0,0,0,0,1
1083,4.0,31.0,2.3,-0.62,-1.53,2.0,2.0,-59.0,0,0,1,0,0,0,0,0,0
1084,1.0,36.0,3.9,1.12,1.07,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
1085,4.0,46.0,3.0,-1.66,-1.93,1.0,4.0,-47.0,0,0,0,0,0,0,0,1,0
1086,3.0,17.5,2.5,-1.53,-1.65,1.0,3.0,-62.0,1,0,0,0,0,0,1,0,0
1087,1.0,42.0,2.5,-0.63,0.25,1.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
1088,4.0,36.0,3.1,-1.39,-2.16,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1089,3.0,26.0,2.6,-0.01,-0.28,1.0,2.0,-61.0,0,0,0,0,0,1,0,0,0
1090,4.0,30.0,3.4,-2.03,-1.75,1.0,5.0,-63.0,1,0,0,1,0,0,0,0,0
1091,2.0,40.0,3.8,1.73,1.63,1.0,3.0,-63.0,0,0,0,0,0,0,0,1,0
1092,3.0,34.0,3.5,-1.99,-1.92,1.0,1.0,-39.0,0,0,0,0,0,0,0,1,0
1093,1.0,33.0,3.4,1.65,1.75,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1094,3.0,29.0,3.3,-0.44,-0.31,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1095,3.0,37.0,2.8,0.26,-0.13,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
1096,4.0,39.0,3.5,0.48,0.62,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1097,4.0,30.5,2.9,-1.39,-1.5,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1098,6.0,25.0,2.4,-0.25,-0.6,1.0,3.0,-57.0,0,0,0,1,0,0,0,0,0
1099,1.0,41.0,3.7,0.57,1.15,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1100,3.0,39.0,3.2,-0.2,-0.57,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
1101,5.0,30.5,3.7,-0.91,-1.05,1.0,2.0,-60.0,1,0,1,0,0,0,0,0,0
1102,2.0,34.0,2.7,-1.11,-1.02,1.0,4.0,-61.0,0,0,0,1,0,0,0,0,0
1103,1.0,25.0,2.8,-2.22,-2.17,1.0,4.0,-61.0,1,0,0,1,0,0,0,0,0
1104,4.0,27.0,3.2,-2.01,-2.16,1.0,3.0,-67.0,1,0,0,0,1,0,0,0,0
1105,3.0,22.0,3.8,-1.31,-2.39,1.0,2.0,-62.0,1,0,0,0,0,0,0,0,1
1106,3.0,37.0,2.6,1.4,1.65,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1107,3.0,37.0,3.4,2.71,2.21,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1108,3.0,38.0,3.3,0.37,0.08,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1109,5.0,44.0,3.2,1.66,1.3,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1110,2.0,25.0,3.1,-0.68,-1.14,2.0,2.0,-55.0,0,0,0,1,0,0,0,0,0
1111,1.0,28.0,2.0,0.51,-0.53,2.0,4.0,-58.0,1,0,0,1,0,0,0,0,0
1112,1.0,28.0,3.5,0.44,0.0,1.0,3.0,-55.0,1,0,0,0,0,0,0,1,0
1113,3.0,36.0,3.4,0.83,0.34,1.0,3.0,-54.0,1,0,0,1,0,0,0,0,0
1114,3.0,35.0,3.0,0.45,-0.09,1.0,3.0,-61.0,1,0,0,0,0,0,1,0,0
1115,3.0,29.0,2.9,-1.03,-1.13,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1116,3.0,40.0,3.0,-0.89,-0.81,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
1117,3.0,33.0,3.4,-0.68,-1.31,1.0,5.0,-56.0,0,0,0,0,0,0,0,1,0
1118,2.0,37.0,3.5,-0.1,0.56,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1119,4.0,48.0,3.7,-1.36,-1.18,1.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1120,1.0,45.0,3.6,0.06,0.35,1.0,2.0,-60.0,1,0,0,0,0,0,0,1,0
1121,4.0,47.0,3.5,0.62,0.24,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1122,2.0,38.0,3.9,-0.86,-0.22,1.0,3.0,-55.0,1,0,0,0,0,0,0,1,0
1123,1.0,44.0,3.4,0.77,0.82,1.0,3.0,-48.0,0,0,0,0,0,0,0,1,0
1124,2.0,40.0,3.2,0.55,0.01,1.0,2.0,-61.0,1,0,0,0,0,0,0,1,0
1125,1.0,28.0,3.7,-2.35,-1.95,1.0,1.0,-62.0,0,0,0,1,0,0,0,0,0
1126,1.0,28.0,2.7,-1.18,-1.27,1.0,3.0,-53.0,0,0,0,1,0,0,0,0,0
1127,3.0,24.0,3.1,-1.18,-1.23,1.0,1.0,-61.0,1,0,0,0,0,1,0,0,0
1128,4.0,42.0,3.6,0.56,0.41,1.0,1.0,-52.0,1,0,0,0,0,0,0,1,0
1129,4.0,43.0,3.3,-0.25,-0.77,1.0,3.0,-48.0,0,0,0,0,0,0,0,1,0
1130,1.0,32.0,3.2,-0.77,-1.73,1.0,3.0,-67.0,1,0,0,0,0,0,0,1,0
1131,1.0,38.0,3.2,0.97,1.09,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1132,3.0,38.0,3.1,0.65,1.1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1133,1.0,36.0,2.7,0.15,-0.69,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1134,3.0,40.0,3.4,0.36,0.36,2.0,4.0,-43.0,1,0,0,0,0,0,0,1,0
1135,1.0,45.0,3.7,-1.29,-1.46,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1136,3.0,40.0,2.1,-0.28,-0.72,1.0,4.0,-51.0,0,0,0,0,0,0,0,1,0
1137,3.0,30.0,2.7,-1.69,-2.19,1.0,2.0,-63.0,1,0,0,1,0,0,0,0,0
1138,4.0,32.0,3.5,1.04,1.05,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1139,3.0,28.5,3.2,-1.64,-1.98,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1140,4.0,41.0,3.5,-0.47,-0.54,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1141,3.0,42.0,3.2,1.05,1.29,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
1142,4.0,40.0,3.1,-0.85,-1.3,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1143,2.0,28.0,2.9,-2.24,0.86,1.0,2.0,-65.0,1,0,0,1,0,0,0,0,0
1144,3.0,31.0,3.0,0.17,-0.08,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1145,2.0,37.0,2.0,-1.63,-1.68,1.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1146,1.0,31.0,3.5,-0.29,-0.48,1.0,4.0,-56.0,1,0,0,0,0,0,0,1,0
1147,3.0,40.0,2.4,-0.31,-0.68,2.0,4.0,-50.0,1,0,0,0,0,0,0,1,0
1148,4.0,39.0,3.7,-0.71,-0.95,1.0,3.0,-55.0,1,0,0,0,0,0,0,1,0
1149,4.0,48.0,3.7,1.47,1.19,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1150,1.0,37.5,3.3,-0.9,-1.2,1.0,5.0,-58.0,0,0,0,0,0,0,0,1,0
1151,4.0,24.0,2.8,-0.97,-1.36,2.0,3.0,-65.0,1,0,0,0,0,0,0,0,1
1152,3.0,31.0,3.0,0.87,0.51,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1153,1.0,43.0,2.8,-0.35,-0.52,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1154,1.0,39.0,3.4,-0.56,-0.64,2.0,2.0,-61.0,1,0,0,0,0,0,0,1,0
1155,2.0,19.3,2.3,-1.64,-2.36,1.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
1156,1.0,48.0,3.4,1.04,0.86,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1157,4.0,36.0,2.7,-0.39,-0.39,1.0,4.0,-60.0,0,0,0,0,1,0,0,0,0
1158,3.0,41.0,2.8,0.16,-0.18,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
1159,4.0,41.0,3.9,0.08,-0.93,1.0,1.0,-58.0,0,0,0,0,0,0,0,1,0
1160,3.0,27.0,3.2,-0.71,-0.55,1.0,3.0,-62.0,1,0,0,0,0,0,1,0,0
1161,3.0,40.0,3.3,-0.24,-0.58,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1162,3.0,42.0,2.7,-0.5,-0.73,1.0,4.0,-57.0,0,0,1,0,0,0,0,0,0
1163,4.0,32.0,3.2,-1.02,-1.61,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1164,3.0,40.0,3.3,-0.21,-0.11,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1165,3.0,35.0,3.6,-0.42,-0.87,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1166,3.0,38.0,3.2,-1.39,-1.13,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
1167,1.0,41.0,3.2,1.99,2.16,1.0,3.0,-67.0,0,0,0,0,0,0,0,1,0
1168,6.0,33.0,3.0,-0.72,-0.88,1.0,4.0,-55.0,1,0,0,0,0,0,0,1,0
1169,3.0,30.0,3.4,0.87,0.23,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1170,3.0,33.0,3.2,0.03,0.29,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1171,2.0,32.0,3.1,-0.49,-0.36,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1172,3.0,30.5,3.2,-0.52,-0.38,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1173,3.0,34.0,3.0,-0.03,-0.95,2.0,2.0,-54.0,1,0,0,0,0,0,0,1,0
1174,3.0,31.0,2.5,-1.09,-1.34,1.0,4.0,-62.0,0,0,0,0,0,0,1,0,0
1175,4.0,40.0,3.2,-0.07,-0.45,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1176,2.0,35.0,2.4,0.8,0.72,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1177,4.0,37.0,3.5,-1.69,-1.26,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
1178,2.0,32.5,3.3,-0.9,-1.07,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1179,3.0,28.0,2.7,0.21,0.0,1.0,3.0,-58.0,0,0,0,0,1,0,0,0,0
1180,1.0,42.0,3.1,0.01,-0.23,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1181,3.0,35.0,3.3,0.9,1.85,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1182,4.0,46.0,3.6,0.13,0.1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1183,1.0,37.0,3.0,-0.3,-1.69,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1184,3.0,36.0,3.0,-1.11,-0.65,1.0,4.0,-52.0,0,0,0,0,0,0,0,1,0
1185,2.0,32.0,3.4,0.92,0.59,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1186,1.0,38.0,3.5,0.03,-0.24,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1187,4.0,44.0,3.6,-0.62,-1.17,1.0,3.0,-62.0,1,0,0,0,0,0,1,0,0
1188,3.0,34.0,3.0,-0.24,-0.25,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1189,1.0,41.0,3.7,0.13,0.16,1.0,3.0,-49.0,0,0,0,0,0,0,0,1,0
1190,6.0,17.0,3.6,-0.26,-0.27,1.0,2.0,-60.0,0,0,0,1,0,0,0,0,0
1191,3.0,40.0,2.3,-0.92,-0.49,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1192,3.0,35.0,2.9,-0.51,-0.64,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1193,3.0,30.0,2.5,-1.72,-1.21,1.0,3.0,-60.0,1,0,0,1,0,0,0,0,0
1194,3.0,26.5,3.4,-1.36,-1.33,1.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
1195,1.0,42.0,3.6,0.63,0.58,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1196,4.0,42.0,3.3,-0.1,0.1,1.0,3.0,-55.0,0,0,0,0,0,0,0,1,0
1197,3.0,33.0,2.8,-0.55,-0.9,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1198,6.0,26.0,2.9,0.08,0.26,1.0,5.0,-62.0,0,0,0,1,0,0,0,0,0
1199,3.0,35.0,3.2,-1.13,-0.84,1.0,2.0,-59.0,0,0,0,0,0,0,0,1,0
1200,3.0,24.7,3.0,-0.82,-1.35,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1201,2.0,32.0,2.9,-0.43,-0.8,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1202,1.0,32.0,2.5,-0.78,-0.8,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1203,5.0,45.0,3.5,0.93,0.87,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1204,3.0,35.0,3.5,0.97,0.43,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1205,4.0,34.0,3.6,-0.54,-0.24,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1206,2.0,30.0,3.4,0.51,0.29,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1207,1.0,31.5,1.9,-2.13,-2.33,1.0,2.0,-60.0,0,0,0,1,0,0,0,0,0
1208,2.0,35.0,2.4,-0.4,-0.06,1.0,3.0,-53.0,0,0,0,0,0,0,0,1,0
1209,3.0,38.0,3.1,0.16,-0.23,1.0,2.0,-60.0,1,0,0,0,0,0,0,1,0
1210,1.0,41.0,3.2,-1.17,-1.12,1.0,4.0,-61.0,0,0,0,0,0,1,0,0,0
1211,3.0,33.0,3.2,-0.71,-0.96,2.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1212,5.0,30.5,3.5,-0.08,-0.54,1.0,2.0,-61.0,0,0,0,0,0,0,1,0,0
1213,3.0,31.0,3.6,1.59,1.31,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1214,2.0,35.0,3.4,-0.47,-0.29,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1215,4.0,32.0,3.3,-2.76,-2.56,1.0,1.0,-46.0,1,0,0,1,0,0,0,0,0
1216,1.0,42.0,3.9,0.32,1.11,1.0,4.0,-32.0,1,0,0,0,0,0,0,1,0
1217,5.0,44.0,3.8,1.16,0.75,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1218,5.0,42.0,3.7,-0.39,-0.28,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
1219,5.0,39.0,3.7,0.33,0.35,1.0,2.0,-56.0,0,0,0,0,0,0,0,1,0
1220,3.0,39.0,3.3,0.1,-0.05,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
1221,3.0,35.0,2.8,-0.79,-0.64,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1222,2.0,28.5,3.2,0.66,0.32,1.0,4.0,-51.0,0,0,0,0,0,0,0,1,0
1223,2.0,30.5,2.9,-1.18,-1.54,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1224,3.0,35.0,2.8,0.06,0.62,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1225,6.0,36.0,2.2,-0.55,-1.05,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1226,3.0,35.0,3.0,-0.45,0.13,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1227,6.0,28.0,3.9,0.6,1.13,1.0,2.0,-56.0,0,0,0,0,0,0,0,1,0
1228,5.0,41.0,3.6,-0.9,-0.86,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1229,3.0,39.0,2.9,-0.29,0.07,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1230,2.0,39.0,3.1,-1.24,-1.24,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1231,3.0,38.5,2.8,-0.03,-1.04,1.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1232,1.0,39.0,3.3,-0.91,-1.53,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1233,4.0,39.5,3.4,-1.02,-1.08,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1234,3.0,43.0,3.0,-0.2,0.6,1.0,3.0,-55.0,0,0,0,0,0,0,0,1,0
1235,1.0,33.0,3.0,0.01,-2.07,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1236,4.0,35.0,3.2,-0.07,-0.52,2.0,5.0,-55.0,1,0,1,0,0,0,0,0,0
1237,5.0,41.0,3.8,-0.24,-0.2,1.0,4.0,-68.0,1,0,0,0,0,0,0,1,0
1238,3.0,31.5,2.9,-0.66,-1.07,2.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1239,2.0,37.0,3.5,-0.24,-0.55,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1240,3.0,37.0,3.6,-0.43,0.13,1.0,3.0,-63.0,1,0,0,0,0,0,0,1,0
1241,6.0,37.0,3.8,1.31,1.35,1.0,4.0,-45.0,1,0,0,0,0,0,0,1,0
1242,3.0,24.0,3.0,-0.75,-1.24,1.0,3.0,-61.0,1,0,1,0,0,0,0,0,0
1243,3.0,40.0,2.6,-0.93,-0.68,1.0,4.0,-40.0,0,0,0,0,0,0,0,1,0
1244,4.0,37.0,2.7,0.14,-0.08,1.0,2.0,-58.0,0,0,0,0,0,0,0,1,0
1245,3.0,33.0,3.2,-0.03,-0.21,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1246,3.0,37.0,3.2,-0.58,-1.01,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1247,2.0,35.0,2.7,0.14,-0.02,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1248,2.0,28.0,2.9,-0.66,-1.06,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1249,1.0,31.0,3.8,-1.9,-2.2,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1250,4.0,34.0,3.2,-0.81,-0.86,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1251,3.0,32.0,3.1,-0.84,-1.36,1.0,4.0,-62.0,0,0,1,0,0,0,0,0,0
1252,1.0,36.0,3.4,-0.56,-1.34,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1253,4.0,42.0,3.0,0.39,0.44,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
1254,3.0,29.0,3.3,-0.4,0.19,1.0,3.0,-61.0,0,0,0,0,0,0,1,0,0
1255,3.0,36.0,3.2,-0.33,0.43,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1256,2.0,31.0,3.4,-1.01,-0.56,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1257,3.0,37.0,3.7,0.68,-0.7,2.0,3.0,-51.0,1,0,0,0,0,0,0,1,0
1258,3.0,24.0,3.3,-1.6,-2.56,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1259,5.0,29.3,2.7,-0.24,-0.85,1.0,4.0,-58.0,0,0,0,0,0,0,0,0,1
1260,3.0,21.5,3.0,-0.37,-1.35,1.0,2.0,-57.0,0,0,0,0,1,0,0,0,0
1261,3.0,37.0,3.2,0.03,0.55,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
1262,4.0,33.0,2.8,-0.96,-1.42,1.0,3.0,-61.0,0,0,0,0,0,0,1,0,0
1263,3.0,39.5,3.4,0.64,0.56,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1264,3.0,36.0,3.1,1.16,1.26,1.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
1265,5.0,44.0,3.7,-0.6,-0.15,1.0,2.0,-58.0,1,0,0,0,0,0,0,1,0
1266,1.0,34.0,4.0,0.48,0.49,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1267,3.0,35.0,3.3,0.88,1.44,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1268,4.0,42.0,3.8,0.19,-0.38,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1269,3.0,42.0,3.5,-0.42,-0.05,1.0,4.0,-64.0,1,0,0,0,0,0,0,1,0
1270,3.0,34.0,3.1,-0.13,-0.74,1.0,3.0,-58.0,0,0,0,0,0,0,0,0,1
1271,1.0,40.0,3.4,-1.7,-1.81,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1272,1.0,36.0,3.4,-1.73,-2.08,1.0,2.0,-67.0,1,0,0,1,0,0,0,0,0
1273,3.0,31.0,3.6,0.51,0.51,1.0,3.0,-50.0,1,0,0,0,0,0,0,1,0
1274,2.0,28.0,3.2,-1.25,-1.17,1.0,5.0,-58.0,0,0,0,0,0,0,0,1,0
