,Unnamed: 0,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,c_charge_degree_F,c_charge_degree_M,risk_recid,prediction
494,582,0,22,0,0,0,0,0,0,0,1,0,0
495,583,1,23,0,0,0,0,1,0,0,1,0,0
496,584,1,30,0,0,0,0,0,1,0,1,1,0
497,586,1,31,0,0,0,0,0,0,0,1,0,0
498,587,1,31,0,0,0,0,1,0,1,0,0,0
499,590,1,25,1,0,0,0,0,0,0,1,0,0
500,591,0,21,0,0,0,0,0,0,1,0,1,1
501,592,1,27,1,0,0,0,0,0,0,1,0,0
502,593,1,20,0,0,0,0,0,1,0,1,0,1
503,594,1,32,0,0,0,0,1,0,1,0,0,0
504,595,0,24,0,0,0,1,0,0,1,0,1,1
505,596,1,20,1,1,0,0,1,0,1,0,0,1
506,597,1,31,1,0,0,0,3,1,0,1,1,0
507,598,1,27,1,0,0,0,3,1,0,1,1,0
508,600,1,40,1,0,0,0,0,0,1,0,0,0
509,601,1,22,1,0,0,0,11,1,1,0,1,1
510,602,0,38,1,0,0,0,1,0,1,0,0,0
511,603,1,36,0,0,0,0,1,1,0,1,1,0
512,604,1,30,1,0,0,0,1,0,0,1,1,0
513,605,1,27,0,0,0,0,6,1,1,0,1,1
514,607,0,59,0,0,0,0,0,0,0,1,0,0
515,608,1,37,0,0,0,0,2,0,0,1,0,0
516,609,1,28,1,0,0,0,5,1,0,1,1,1
517,610,1,38,0,0,0,0,0,0,1,0,0,0
518,611,1,22,1,0,0,1,0,1,1,0,1,1
519,613,1,25,1,0,0,0,4,1,1,0,1,1
520,614,1,51,0,0,0,0,0,0,0,1,0,0
521,616,1,29,0,0,0,0,2,1,0,1,0,0
522,617,1,28,1,0,0,0,10,0,1,0,0,1
523,619,1,55,1,0,0,0,9,1,0,1,0,1
524,620,0,23,0,0,0,0,3,0,1,0,1,1
525,621,0,22,1,0,0,0,0,0,0,1,1,0
526,622,0,19,0,0,0,0,2,1,1,0,1,1
527,623,1,31,1,0,0,0,1,0,0,1,0,0
528,624,1,29,1,0,0,0,0,0,0,1,0,0
529,625,1,61,1,0,0,0,15,1,1,0,1,1
530,627,1,31,0,0,0,0,0,0,0,1,0,0
531,628,1,20,1,0,1,1,4,1,1,0,1,1
532,629,1,26,0,0,0,0,3,1,1,0,1,1
533,630,1,27,0,0,0,0,5,0,0,1,1,1
534,631,1,25,0,0,0,0,1,0,1,0,1,0
535,632,1,23,0,0,2,0,3,1,1,0,1,1
536,633,1,38,1,0,0,0,0,0,1,0,0,0
537,634,1,27,1,0,2,1,18,1,1,0,1,1
538,635,0,35,0,0,0,0,0,1,1,0,0,0
539,636,1,22,0,0,0,0,0,0,1,0,1,0
540,637,0,58,1,0,0,0,4,1,1,0,0,0
541,638,0,57,0,0,0,0,0,1,0,1,0,0
542,639,1,21,1,0,0,1,0,0,1,0,0,1
543,640,0,22,1,0,0,0,0,0,1,0,1,1
544,641,1,30,1,0,0,0,0,0,1,0,0,0
545,645,1,30,1,0,0,0,8,1,1,0,1,1
546,646,0,31,1,0,0,0,10,0,1,0,1,1
547,647,0,45,0,0,0,0,1,0,1,0,1,0
548,649,1,39,0,0,0,0,2,1,1,0,0,0
549,650,1,31,1,0,0,0,0,1,1,0,1,0
550,651,1,22,1,0,0,0,1,1,1,0,0,1
551,653,1,27,1,0,0,0,13,1,1,0,1,1
552,654,1,38,0,0,0,0,1,1,1,0,0,0
553,655,1,31,1,0,0,0,23,1,1,0,1,1
554,656,1,47,1,0,0,0,20,0,1,0,1,1
555,657,1,22,1,0,1,0,3,0,1,0,1,1
556,658,1,35,1,0,0,1,1,1,0,1,1,0
557,659,1,23,0,0,0,0,2,1,0,1,1,1
558,660,1,65,1,0,0,0,2,1,0,1,0,0
559,661,1,35,1,0,0,0,0,0,0,1,0,0
560,662,0,33,1,0,0,0,0,0,1,0,0,0
561,663,1,53,0,0,0,0,1,0,0,1,0,0
562,664,1,52,0,0,0,0,0,0,1,0,0,0
563,665,1,21,1,0,0,0,0,0,1,0,1,1
564,666,1,37,1,0,0,0,11,0,1,0,0,1
565,667,1,30,0,0,0,0,4,1,0,1,1,0
566,670,1,54,0,0,0,0,0,0,1,0,0,0
567,671,0,31,1,0,0,0,0,0,0,1,0,0
568,672,0,59,0,0,0,0,2,0,1,0,0,0
569,673,1,27,1,0,0,0,0,0,0,1,0,0
570,674,1,36,1,0,0,0,0,1,0,1,1,0
571,675,1,46,1,0,0,0,17,1,1,0,1,1
572,676,1,22,1,0,0,1,3,0,1,0,1,1
573,677,0,28,0,0,0,0,0,0,0,1,0,0
574,678,0,34,0,0,0,1,15,1,1,0,1,1
575,679,1,29,0,0,0,0,7,1,1,0,1,1
576,680,1,23,1,0,0,1,2,1,0,1,1,1
577,681,1,27,1,0,0,0,3,0,1,0,0,1
578,682,1,21,0,0,0,1,0,1,1,0,1,1
579,683,1,48,0,0,0,0,3,1,1,0,0,0
580,686,1,31,1,0,0,0,5,0,1,0,1,1
581,687,1,36,1,0,1,0,4,0,0,1,1,0
582,689,1,44,1,0,0,0,14,1,1,0,1,1
583,690,1,53,0,0,0,0,2,0,1,0,0,0
584,691,1,33,1,0,0,0,3,1,0,1,0,0
585,694,1,47,0,0,0,0,2,1,1,0,1,0
586,695,1,57,1,0,0,0,20,1,1,0,1,1
587,696,1,28,1,0,0,0,2,0,0,1,0,0
588,697,1,24,1,0,0,0,1,0,0,1,1,0
589,698,1,44,1,0,0,0,1,0,1,0,0,0
590,699,1,46,1,0,0,0,0,0,1,0,0,0
591,700,1,37,1,0,0,0,6,0,1,0,0,0
592,701,1,26,1,0,0,0,10,1,0,1,1,1
593,702,1,27,1,0,1,0,10,1,1,0,1,1
594,703,1,40,0,0,0,0,1,0,1,0,0,0
595,704,0,60,0,0,0,0,9,1,1,0,0,0
596,705,1,53,0,0,0,0,1,0,1,0,0,0
597,707,1,28,1,0,0,0,0,0,1,0,0,0
598,708,1,23,0,0,0,0,0,0,0,1,0,0
599,709,0,46,0,0,0,0,2,0,1,0,1,0
600,710,1,23,1,0,0,0,0,1,1,0,1,0
601,713,1,50,1,0,0,0,18,1,1,0,1,1
602,714,1,45,1,0,0,0,0,0,0,1,0,0
603,715,1,22,1,0,0,0,1,0,1,0,1,1
604,716,1,26,0,0,0,0,1,1,1,0,0,0
605,717,1,62,0,0,0,0,0,0,1,0,0,0
606,718,1,34,0,0,0,0,0,1,0,1,0,0
607,719,1,24,0,0,0,0,1,0,1,0,1,0
608,720,1,21,0,0,0,0,0,0,0,1,0,0
609,721,1,25,0,0,0,0,0,1,1,0,0,0
610,722,1,68,0,0,0,0,0,0,0,1,0,0
611,724,1,21,0,0,0,0,1,0,1,0,0,1
612,725,0,37,0,0,0,0,1,0,1,0,0,0
613,726,1,22,1,0,0,0,0,0,1,0,1,0
614,728,1,42,0,0,0,0,1,0,1,0,0,0
615,729,1,22,0,0,1,1,1,1,1,0,0,1
616,730,1,45,1,0,0,0,0,1,1,0,0,0
617,731,0,36,1,0,0,0,4,1,1,0,1,1
618,732,1,48,1,0,0,0,2,0,1,0,1,0
619,734,1,23,1,0,0,1,6,1,1,0,1,1
620,735,1,24,1,0,0,0,0,0,1,0,1,0
621,736,1,29,1,0,0,0,0,0,1,0,0,0
622,737,1,24,1,0,0,0,0,0,1,0,0,0
623,738,1,50,1,0,0,0,11,0,1,0,1,1
624,739,1,34,1,0,1,0,10,1,1,0,1,1
625,740,1,23,1,0,0,0,0,0,1,0,0,0
626,741,0,22,0,0,0,0,0,0,0,1,1,0
627,742,1,36,0,0,0,0,0,0,1,0,0,0
628,743,1,30,0,0,0,0,22,1,1,0,1,1
629,744,1,21,1,0,0,0,0,1,1,0,1,1
630,745,0,53,0,0,0,0,0,0,1,0,0,0
631,747,1,25,1,0,1,1,7,1,0,1,1,1
632,748,0,25,1,0,0,0,1,0,0,1,1,0
633,749,1,71,1,0,0,0,8,0,1,0,0,0
634,750,1,39,1,0,4,0,10,0,0,1,1,1
635,751,0,37,1,0,0,0,0,0,1,0,1,0
636,752,1,20,1,0,0,2,0,1,1,0,1,1
637,753,0,29,1,0,0,0,3,0,1,0,1,1
638,754,1,22,1,0,0,0,2,1,1,0,1,1
639,755,1,26,1,0,0,0,4,1,1,0,1,1
640,757,0,47,1,0,0,0,19,1,1,0,1,1
641,758,1,21,0,0,0,0,1,1,1,0,0,1
642,759,0,23,0,0,0,0,0,0,0,1,1,0
643,760,0,20,0,0,0,0,1,1,1,0,1,1
644,761,0,23,1,0,0,0,0,0,1,0,0,1
645,762,1,27,0,0,0,0,3,0,0,1,1,0
646,764,0,53,1,0,0,0,0,0,1,0,0,0
647,765,0,23,1,0,0,0,0,0,1,0,1,1
648,766,1,26,1,0,0,1,5,1,1,0,1,1
649,767,1,25,1,0,0,0,6,0,1,0,1,1
650,768,1,23,0,0,0,0,2,0,0,1,0,0
651,769,1,27,1,0,0,0,4,1,1,0,1,1
652,771,1,29,1,0,0,0,1,0,0,1,0,0
653,772,1,27,0,0,0,0,1,1,1,0,0,0
654,773,1,28,0,0,0,0,0,0,1,0,0,0
655,774,1,31,1,0,0,0,0,0,0,1,0,0
656,775,1,41,1,0,0,0,8,1,1,0,1,1
657,776,1,25,0,0,0,0,0,0,0,1,0,0
658,777,1,47,0,0,0,0,0,0,0,1,0,0
659,778,1,37,1,0,0,0,4,0,1,0,0,0
660,779,0,35,1,0,0,0,4,0,1,0,1,0
661,780,1,24,0,0,0,0,1,1,0,1,0,0
662,781,1,21,0,0,2,1,2,1,1,0,1,1
663,782,1,22,0,0,0,0,0,1,1,0,0,0
664,783,1,57,1,0,0,0,11,0,1,0,1,0
665,784,1,48,0,0,0,0,0,0,1,0,1,0
666,785,1,36,0,0,0,0,0,0,1,0,0,0
667,786,0,37,1,0,0,0,3,0,1,0,1,0
668,787,1,31,0,0,0,0,0,0,0,1,0,0
669,788,1,22,1,0,1,0,1,1,1,0,1,1
670,789,1,31,0,0,0,0,2,0,0,1,0,0
671,790,1,24,1,0,0,0,0,1,1,0,1,0
672,791,1,32,1,0,0,1,22,1,1,0,1,1
673,792,0,23,0,0,0,0,0,0,0,1,0,0
674,793,1,63,1,0,0,0,0,0,0,1,0,0
675,794,1,30,0,0,0,0,0,0,1,0,0,0
676,797,1,20,0,0,0,2,0,0,1,0,0,1
677,798,0,24,1,0,0,0,1,1,0,1,1,0
678,799,0,36,1,0,0,0,1,0,0,1,0,0
679,800,1,83,0,0,0,0,0,0,0,1,0,0
680,801,1,28,0,0,0,0,2,0,1,0,1,0
681,802,1,36,1,0,0,0,3,1,1,0,0,0
682,803,0,33,1,0,0,0,0,0,0,1,0,0
683,804,1,39,1,0,0,0,0,0,1,0,0,0
684,805,1,29,0,0,0,0,3,0,0,1,1,0
685,806,1,30,1,0,0,0,17,1,1,0,1,1
686,808,1,24,1,0,0,0,1,1,1,0,0,1
687,811,1,35,1,0,0,0,7,0,1,0,1,1
688,812,1,24,1,0,0,1,0,0,1,0,0,0
689,814,1,26,0,0,0,0,8,0,1,0,0,1
690,816,1,28,1,0,0,0,14,1,1,0,1,1
691,817,1,32,1,0,0,0,0,0,0,1,1,0
692,818,0,32,0,0,0,0,1,1,0,1,0,0
693,819,1,33,1,0,0,0,5,1,0,1,1,1
694,820,1,29,1,0,1,0,16,0,1,0,1,1
695,821,1,34,0,0,0,0,1,1,0,1,0,0
696,822,0,37,0,0,0,0,0,1,0,1,0,0
697,823,1,43,0,0,0,0,0,0,0,1,0,0
698,824,1,47,0,0,0,0,2,0,1,0,0,0
699,825,1,25,1,0,0,0,3,1,0,1,1,1
700,826,0,23,1,0,0,0,1,0,1,0,0,1
701,827,1,39,0,0,0,0,2,0,0,1,0,0
702,828,1,35,1,0,0,0,13,1,1,0,1,1
703,829,1,33,0,0,0,0,0,0,1,0,0,0
704,830,1,21,0,0,0,0,0,1,1,0,0,1
705,831,1,43,1,1,0,0,20,0,1,0,1,1
706,832,1,25,1,0,1,1,3,1,1,0,1,1
707,833,1,48,1,1,0,0,25,1,1,0,1,1
708,834,1,22,1,0,0,1,1,1,0,1,1,1
709,835,1,52,1,1,0,0,9,1,0,1,1,1
710,836,1,26,0,0,0,0,5,1,1,0,0,1
711,837,1,67,1,0,0,0,4,1,0,1,1,0
712,838,1,34,1,0,0,0,4,0,0,1,0,0
713,839,1,56,0,0,0,0,4,0,0,1,0,0
714,840,1,28,1,0,0,0,1,1,1,0,0,0
715,841,1,29,1,0,0,0,2,0,0,1,0,0
716,843,1,37,1,0,0,0,6,1,1,0,1,1
717,844,1,43,0,0,0,0,3,0,1,0,0,0
718,845,1,51,0,0,0,0,0,0,1,0,0,0
719,846,1,20,1,0,0,1,1,1,0,1,1,1
720,847,1,26,0,0,0,0,4,1,0,1,1,1
721,848,0,39,0,0,0,0,1,1,0,1,0,0
722,849,1,21,1,0,0,1,1,0,1,0,1,1
723,850,1,21,1,0,1,1,1,1,1,0,1,1
724,851,1,24,0,0,2,0,3,1,1,0,0,1
725,852,1,26,1,0,1,0,4,1,0,1,1,1
726,853,1,48,0,0,0,0,1,0,1,0,0,0
727,854,1,24,1,0,1,0,5,1,1,0,1,1
728,855,1,26,0,0,0,0,0,0,1,0,0,0
729,856,1,46,0,0,0,0,0,0,1,0,0,0
730,858,1,24,1,0,1,1,7,0,0,1,1,1
731,859,0,21,0,0,0,0,0,0,0,1,1,0
732,860,1,24,1,0,0,0,1,1,1,0,0,1
733,862,1,36,1,0,0,0,9,0,0,1,1,1
734,863,1,30,1,0,0,0,5,1,1,0,0,1
735,864,0,22,0,0,0,0,1,0,1,0,1,1
736,865,1,25,1,0,0,0,0,1,1,0,1,0
737,866,1,31,1,0,3,0,25,1,0,1,1,1
738,867,1,24,1,0,0,0,0,0,1,0,0,0
739,868,1,39,1,0,0,0,13,1,1,0,1,1
740,869,1,46,0,0,0,0,0,0,1,0,0,0
741,871,0,30,1,0,0,0,4,0,1,0,0,1
742,872,1,40,0,0,0,0,0,0,1,0,0,0
743,873,0,52,1,0,0,0,0,0,1,0,0,0
744,874,1,23,1,1,0,1,3,0,1,0,1,1
745,875,0,26,1,0,0,0,1,0,0,1,0,0
746,876,1,22,0,0,1,0,1,1,1,0,1,1
747,877,1,42,0,0,0,0,3,0,1,0,0,0
748,878,1,23,1,0,3,1,6,1,1,0,1,1
749,879,1,33,0,0,0,0,4,1,1,0,0,1
750,880,1,28,1,0,0,0,1,0,1,0,0,0
751,882,1,50,0,0,0,0,1,0,1,0,0,0
752,884,1,32,1,0,0,0,1,0,1,0,1,0
753,885,1,24,0,0,0,0,3,1,1,0,1,1
754,886,1,51,1,0,0,0,3,0,1,0,0,0
755,887,1,19,0,0,0,0,1,1,0,1,0,1
756,888,1,32,1,0,0,0,4,0,1,0,1,0
757,889,0,31,0,0,0,0,1,1,1,0,0,0
758,890,0,29,1,0,0,0,1,0,1,0,1,0
759,891,1,43,0,0,0,0,0,0,0,1,0,0
760,892,1,26,1,0,0,0,9,1,1,0,1,1
761,893,1,27,0,0,0,0,0,1,1,0,1,0
762,894,1,52,0,0,0,0,1,1,1,0,0,0
763,895,1,27,0,0,0,0,1,0,0,1,0,0
764,896,0,57,0,0,0,0,1,0,0,1,0,0
765,897,1,28,1,0,0,0,3,1,0,1,1,0
766,898,1,32,1,0,0,0,3,1,1,0,0,1
767,899,1,27,1,0,0,0,5,1,0,1,0,1
768,900,1,45,0,0,0,0,0,1,0,1,0,0
769,901,0,42,0,0,0,0,0,0,0,1,0,0
770,902,1,33,1,0,0,0,0,1,1,0,0,0
771,904,0,28,0,0,0,1,3,0,0,1,0,0
772,905,0,53,0,0,0,0,0,0,0,1,0,0
773,906,1,24,0,0,0,0,0,0,1,0,0,0
774,907,1,28,0,0,0,0,1,0,1,0,0,0
775,908,1,28,0,0,0,0,1,0,1,0,1,0
776,909,1,39,1,0,0,1,6,1,0,1,1,1
777,910,1,22,1,0,0,0,1,1,1,0,1,1
778,911,1,46,1,0,0,0,2,1,1,0,0,0
779,912,1,25,1,0,0,0,0,0,0,1,0,0
780,913,1,52,0,0,0,0,1,0,1,0,1,0
781,914,1,28,1,0,0,0,4,1,0,1,0,1
782,915,0,57,0,0,0,0,1,1,1,0,0,0
783,916,1,49,1,0,0,0,3,1,1,0,0,0
784,917,1,21,1,0,0,0,2,1,1,0,1,1
785,918,1,32,1,0,0,0,19,1,1,0,1,1
786,919,1,63,1,0,0,0,3,0,0,1,1,0
787,920,1,29,0,0,0,0,2,0,1,0,0,0
788,921,1,46,1,0,0,0,0,0,0,1,0,0
789,923,1,28,1,0,0,0,10,1,0,1,1,1
790,924,1,27,1,0,0,0,1,0,1,0,0,0
791,925,0,69,0,0,0,0,0,0,0,1,0,0
792,926,1,47,0,0,0,0,0,0,0,1,0,0
793,927,1,45,0,0,0,0,1,0,1,0,0,0
794,928,0,33,0,0,0,0,1,0,0,1,0,0
795,929,0,27,0,0,0,0,0,1,0,1,0,0
796,931,1,32,1,0,0,0,14,1,1,0,1,1
797,932,1,24,1,0,0,0,2,0,1,0,1,1
798,933,1,26,1,0,0,0,5,1,1,0,1,1
799,934,1,47,0,0,0,0,0,0,0,1,0,0
800,935,1,25,0,0,0,0,1,0,1,0,1,0
801,936,1,21,1,0,0,0,1,0,1,0,1,1
802,937,1,25,1,0,0,0,2,1,0,1,0,0
803,938,1,22,1,1,1,0,6,1,1,0,1,1
804,939,0,26,0,0,0,0,0,0,1,0,1,0
805,940,1,20,0,0,0,0,0,0,1,0,0,0
806,941,1,30,1,0,0,0,1,1,0,1,1,0
807,942,1,45,1,0,0,0,0,1,1,0,1,0
808,943,1,33,1,0,0,0,7,1,1,0,1,1
809,944,1,35,0,0,0,0,2,0,1,0,0,0
810,945,1,41,0,0,0,0,5,0,1,0,0,0
811,946,1,23,0,0,0,0,0,0,0,1,0,0
812,947,0,21,0,0,1,0,0,1,0,1,1,1
813,948,1,54,1,0,0,0,0,0,1,0,0,0
814,949,1,27,1,0,0,0,10,1,1,0,1,1
815,950,1,22,0,0,0,0,0,0,0,1,0,0
816,951,0,21,0,0,0,0,0,1,0,1,1,1
817,952,1,23,1,0,0,0,2,1,1,0,1,1
818,953,1,30,0,0,0,0,1,0,0,1,0,0
819,954,1,36,1,0,0,0,5,1,0,1,1,0
820,956,1,29,1,0,0,1,10,1,1,0,1,1
821,957,1,54,1,0,0,0,4,1,0,1,1,0
822,958,1,22,0,0,0,0,2,1,0,1,1,1
823,960,1,26,1,0,0,0,0,1,0,1,0,0
824,961,0,20,1,0,0,0,0,0,1,0,0,1
825,963,1,52,1,0,0,0,6,1,0,1,0,0
826,964,1,29,1,0,0,0,0,0,1,0,0,0
827,965,0,23,1,0,0,0,6,0,0,1,1,1
828,966,1,35,1,0,0,0,1,0,0,1,0,0
829,967,1,32,0,0,0,0,8,1,1,0,1,1
830,968,1,21,1,0,0,0,1,1,0,1,1,0
831,969,1,25,0,0,0,0,0,0,1,0,0,0
832,971,1,30,1,0,0,0,4,1,0,1,0,1
833,972,0,30,1,0,0,0,3,0,1,0,0,0
834,973,1,23,1,0,0,0,2,1,1,0,1,1
835,974,1,32,0,1,0,0,8,0,1,0,0,1
836,976,1,29,1,0,0,0,6,1,1,0,1,1
837,977,1,42,0,0,0,0,0,0,0,1,0,0
838,978,1,21,1,0,0,1,0,1,1,0,1,1
839,980,0,22,1,0,0,0,0,0,0,1,0,0
840,981,1,45,0,0,0,0,2,0,1,0,0,0
841,982,1,29,1,0,0,0,0,0,0,1,0,0
842,984,1,30,1,0,0,0,6,1,1,0,1,1
843,985,1,51,1,0,0,0,17,0,0,1,0,1
844,986,1,45,0,0,0,0,20,1,1,0,0,1
845,989,1,24,0,0,0,0,2,0,1,0,1,1
846,990,1,23,1,0,0,0,2,0,0,1,1,1
847,992,1,36,1,0,0,0,5,0,1,0,0,0
848,994,1,69,0,0,0,0,0,0,0,1,0,0
849,995,1,21,0,0,0,1,1,1,1,0,1,1
850,996,1,59,0,0,0,0,1,0,0,1,0,0
851,997,1,39,1,0,0,0,1,0,1,0,1,0
852,998,1,29,1,0,0,0,2,0,1,0,1,0
853,999,1,22,0,0,0,0,1,1,0,1,1,1
854,1001,1,44,0,0,0,0,6,0,1,0,0,0
855,1002,1,25,1,0,0,0,2,0,1,0,1,1
856,1003,1,31,1,0,0,0,0,0,1,0,1,0
857,1004,1,35,1,0,1,0,17,1,0,1,1,1
858,1005,1,27,1,0,0,0,11,1,0,1,1,1
859,1006,1,33,1,0,0,0,1,0,1,0,1,0
860,1007,1,28,1,0,0,0,6,1,1,0,1,1
861,1009,1,60,0,0,0,0,1,0,1,0,0,0
862,1010,1,53,0,0,0,0,0,0,0,1,0,0
863,1011,1,51,0,0,0,0,0,1,1,0,0,0
864,1014,0,54,1,0,0,0,0,0,1,0,0,0
865,1016,1,24,0,1,2,0,3,0,0,1,0,1
866,1017,1,55,0,0,0,0,1,1,1,0,0,0
867,1018,1,26,0,0,0,0,0,0,1,0,0,0
868,1019,0,75,1,0,0,0,5,0,1,0,0,0
869,1020,1,36,1,0,0,0,16,1,1,0,1,1
870,1022,1,34,0,0,0,0,0,1,1,0,0,0
871,1023,0,25,1,0,0,0,5,1,0,1,1,1
872,1024,1,46,0,0,0,0,0,0,1,0,0,0
873,1025,1,27,1,0,0,0,1,0,1,0,0,0
874,1027,1,28,1,0,0,0,3,1,0,1,0,0
875,1028,1,42,1,1,0,1,13,1,0,1,1,1
876,1029,1,59,1,0,0,0,2,0,0,1,0,0
877,1030,1,39,0,0,0,0,1,0,1,0,0,0
878,1031,1,46,0,0,0,0,5,0,0,1,0,0
879,1032,1,25,0,0,0,0,1,0,1,0,0,0
880,1033,1,55,0,0,0,0,2,0,1,0,0,0
881,1034,1,35,1,0,0,0,1,1,0,1,1,0
882,1035,1,43,1,0,0,0,0,1,0,1,0,0
883,1036,0,53,0,0,0,0,0,0,0,1,0,0
884,1037,0,21,1,0,0,0,0,0,0,1,1,0
885,1038,1,55,1,0,0,0,17,1,1,0,1,1
886,1039,1,27,1,0,0,0,1,1,1,0,0,0
887,1040,1,40,1,0,0,0,0,0,1,0,0,0
888,1041,0,37,0,0,0,0,0,0,0,1,0,0
889,1042,1,32,0,0,0,0,2,1,0,1,0,0
890,1043,1,32,1,0,0,0,2,0,0,1,0,0
891,1044,1,36,1,0,0,0,4,1,0,1,1,0
892,1045,1,22,0,0,0,0,0,0,0,1,0,0
893,1046,0,31,1,0,0,0,0,0,1,0,1,0
894,1047,0,26,1,0,0,0,4,1,1,0,1,1
895,1048,0,50,0,0,0,0,30,1,0,1,1,1
896,1049,1,47,1,0,0,0,4,0,1,0,0,0
897,1050,1,36,1,0,0,0,2,0,1,0,0,0
898,1051,0,38,0,0,0,0,0,0,1,0,0,0
899,1052,1,35,0,0,0,0,0,0,1,0,0,0
900,1053,1,53,0,0,0,0,0,0,1,0,0,0
901,1054,1,53,1,0,0,0,2,0,1,0,0,0
902,1055,1,57,1,0,0,0,19,0,1,0,1,1
903,1056,1,22,1,0,0,0,5,1,1,0,1,1
904,1057,1,21,1,0,0,0,0,1,1,0,1,1
905,1058,1,26,1,0,0,0,0,1,1,0,0,0
906,1060,1,27,1,0,0,0,2,0,1,0,1,0
907,1061,0,49,0,0,0,0,4,0,1,0,1,0
908,1062,1,47,0,0,0,0,1,1,1,0,0,0
909,1063,1,30,1,0,0,0,8,1,1,0,1,1
910,1064,1,44,0,0,0,0,3,0,1,0,0,0
911,1065,1,34,1,0,0,0,1,0,1,0,0,0
912,1066,1,45,1,0,0,0,10,1,1,0,0,1
913,1067,1,38,0,0,0,0,0,0,1,0,0,0
914,1068,1,50,0,0,0,0,2,0,0,1,0,0
915,1069,1,29,0,0,0,0,1,0,0,1,1,0
916,1070,1,26,0,0,0,0,0,0,1,0,0,0
917,1072,0,22,1,0,0,0,1,1,1,0,1,1
918,1073,1,47,0,0,0,0,0,0,0,1,0,0
919,1074,1,49,0,0,0,0,0,0,1,0,0,0
920,1075,1,49,1,0,0,0,1,1,1,0,0,0
921,1076,1,59,0,0,0,0,2,0,1,0,0,0
922,1077,1,32,0,0,0,0,6,0,0,1,1,0
923,1078,1,24,1,0,0,2,1,1,0,1,0,0
924,1079,1,40,0,0,0,0,0,0,0,1,0,0
925,1080,1,32,1,0,0,0,0,0,1,0,0,0
926,1081,0,54,0,0,0,0,0,0,0,1,0,0
927,1082,1,27,1,0,0,1,9,1,1,0,1,1
928,1084,1,25,0,0,0,0,2,0,0,1,1,0
929,1087,1,20,0,0,0,0,0,1,0,1,1,1
930,1088,1,37,1,2,0,0,18,0,0,1,1,1
931,1089,0,30,0,0,0,0,5,1,1,0,1,1
932,1090,1,23,1,0,0,0,1,1,1,0,1,1
933,1091,0,20,1,0,0,0,0,0,1,0,1,1
934,1096,1,50,0,0,0,0,8,0,1,0,0,0
935,1097,1,50,1,0,0,0,7,0,1,0,0,0
936,1098,1,40,0,0,0,0,3,0,1,0,0,0
937,1100,0,24,0,0,0,0,2,0,1,0,1,1
938,1101,1,24,0,0,0,0,0,1,1,0,1,0
939,1102,0,23,1,0,0,0,3,1,1,0,1,1
940,1104,1,54,0,0,0,0,3,1,0,1,0,0
941,1105,1,25,0,0,0,2,4,0,0,1,1,1
942,1106,1,46,0,0,0,0,1,0,0,1,0,0
943,1108,1,25,0,0,0,0,1,0,1,0,1,0
944,1109,0,22,0,0,0,0,0,0,0,1,0,0
945,1110,0,32,0,0,0,0,1,0,1,0,0,0
946,1111,1,25,1,0,0,0,0,1,0,1,0,0
947,1113,1,33,1,0,0,0,16,1,1,0,1,1
948,1116,1,33,1,0,0,0,4,1,0,1,1,0
949,1117,1,24,1,0,0,0,0,0,1,0,0,0
950,1118,1,33,1,0,0,1,12,1,0,1,1,1
951,1119,1,37,0,0,0,0,0,0,0,1,0,0
952,1120,0,40,0,0,0,0,0,0,0,1,0,0
953,1122,1,43,1,0,0,0,9,1,1,0,1,1
954,1124,1,35,1,0,0,0,5,1,1,0,1,1
955,1125,1,25,1,0,1,0,11,1,1,0,1,1
956,1126,1,61,1,0,0,0,1,1,1,0,0,0
957,1129,0,52,1,0,0,0,1,0,1,0,0,0
958,1131,1,39,1,0,0,0,1,1,0,1,0,0
959,1132,1,47,1,0,0,0,5,0,1,0,0,0
960,1134,0,52,0,0,0,0,6,0,0,1,1,0
961,1136,1,37,0,0,0,0,0,0,0,1,0,0
962,1137,0,24,1,0,0,0,0,0,1,0,1,0
963,1138,0,34,1,0,0,0,14,0,1,0,1,1
964,1140,1,20,0,0,0,0,0,1,0,1,0,1
965,1141,1,25,0,0,0,0,1,1,0,1,0,0
966,1143,0,62,0,0,0,0,0,0,0,1,0,0
967,1144,1,23,0,0,0,0,0,1,1,0,0,0
968,1145,0,60,0,0,0,0,0,0,1,0,1,0
969,1146,1,35,0,0,0,0,0,0,0,1,0,0
970,1147,0,24,1,0,0,0,0,0,1,0,1,0
971,1149,1,30,0,0,0,0,0,0,0,1,0,0
972,1151,1,35,0,0,0,0,4,1,1,0,1,0
973,1152,0,28,0,0,0,0,0,0,0,1,0,0
974,1154,1,56,1,0,0,0,0,0,1,0,0,0
975,1155,1,23,1,0,0,0,2,1,1,0,0,1
976,1156,1,20,0,0,0,0,0,1,1,0,0,1
977,1158,1,23,0,0,1,0,1,0,0,1,0,0
978,1159,1,21,1,0,0,0,0,1,1,0,1,1
979,1161,0,35,1,0,0,0,2,0,1,0,1,0
980,1162,1,33,0,0,0,0,3,0,0,1,0,0
981,1163,1,21,0,0,0,0,0,0,1,0,0,0
982,1164,1,41,1,2,1,0,9,0,0,1,1,1
983,1165,1,24,1,0,0,0,0,0,1,0,1,0
984,1166,1,20,0,0,0,0,2,1,1,0,1,1
985,1167,1,28,1,0,0,0,9,1,1,0,1,1
