,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_F,c_charge_degree_M,score_text_High,score_text_Low,score_text_Medium,two_year_recid
582,0,22,0,0,0,0,0,0,1,0,1,0,0
583,1,23,0,0,0,0,1,0,1,0,1,0,0
584,1,30,0,0,0,0,0,0,1,0,0,1,1
586,1,31,0,0,0,0,0,0,1,0,1,0,0
587,1,31,0,0,0,0,1,1,0,0,1,0,0
590,1,25,1,0,0,0,0,0,1,0,1,0,0
591,0,21,0,0,0,0,0,1,0,0,0,1,0
592,1,27,1,0,0,0,0,0,1,0,1,0,0
593,1,20,0,0,0,0,0,0,1,0,1,0,1
594,1,32,0,0,0,0,1,1,0,0,1,0,0
595,0,24,0,0,0,1,0,1,0,0,0,1,0
596,1,20,1,1,0,0,1,1,0,0,1,0,0
597,1,31,1,0,0,0,3,0,1,1,0,0,1
598,1,27,1,0,0,0,3,0,1,0,0,1,1
600,1,40,1,0,0,0,0,1,0,0,1,0,0
601,1,22,1,0,0,0,11,1,0,1,0,0,1
602,0,38,1,0,0,0,1,1,0,0,1,0,0
603,1,36,0,0,0,0,1,0,1,1,0,0,1
604,1,30,1,0,0,0,1,0,1,0,0,1,0
605,1,27,0,0,0,0,6,1,0,0,0,1,1
607,0,59,0,0,0,0,0,0,1,0,1,0,0
608,1,37,0,0,0,0,2,0,1,0,1,0,0
609,1,28,1,0,0,0,5,0,1,0,0,1,1
610,1,38,0,0,0,0,0,1,0,0,1,0,0
611,1,22,1,0,0,1,0,1,0,1,0,0,1
613,1,25,1,0,0,0,4,1,0,0,0,1,1
614,1,51,0,0,0,0,0,0,1,0,1,0,0
616,1,29,0,0,0,0,2,0,1,0,1,0,1
617,1,28,1,0,0,0,10,1,0,0,1,0,0
619,1,55,1,0,0,0,9,0,1,0,1,0,1
620,0,23,0,0,0,0,3,1,0,1,0,0,0
621,0,22,1,0,0,0,0,0,1,0,0,1,0
622,0,19,0,0,0,0,2,1,0,1,0,0,1
623,1,31,1,0,0,0,1,0,1,0,1,0,0
624,1,29,1,0,0,0,0,0,1,0,1,0,0
625,1,61,1,0,0,0,15,1,0,0,0,1,1
627,1,31,0,0,0,0,0,0,1,0,1,0,0
628,1,20,1,0,1,1,4,1,0,1,0,0,1
629,1,26,0,0,0,0,3,1,0,0,0,1,1
630,1,27,0,0,0,0,5,0,1,1,0,0,0
631,1,25,0,0,0,0,1,1,0,0,0,1,0
632,1,23,0,0,2,0,3,1,0,0,0,1,1
633,1,38,1,0,0,0,0,1,0,0,1,0,0
634,1,27,1,0,2,1,18,1,0,1,0,0,1
635,0,35,0,0,0,0,0,1,0,0,1,0,1
636,1,22,0,0,0,0,0,1,0,1,0,0,0
637,0,58,1,0,0,0,4,1,0,0,1,0,1
638,0,57,0,0,0,0,0,0,1,0,1,0,1
639,1,21,1,0,0,1,0,1,0,0,1,0,0
640,0,22,1,0,0,0,0,1,0,1,0,0,0
641,1,30,1,0,0,0,0,1,0,0,1,0,0
645,1,30,1,0,0,0,8,1,0,1,0,0,1
646,0,31,1,0,0,0,10,1,0,0,0,1,0
647,0,45,0,0,0,0,1,1,0,0,0,1,0
649,1,39,0,0,0,0,2,1,0,0,1,0,1
650,1,31,1,0,0,0,0,1,0,1,0,0,1
651,1,22,1,0,0,0,1,1,0,0,1,0,1
653,1,27,1,0,0,0,13,1,0,0,0,1,1
654,1,38,0,0,0,0,1,1,0,0,1,0,1
655,1,31,1,0,0,0,23,1,0,1,0,0,1
656,1,47,1,0,0,0,20,1,0,1,0,0,0
657,1,22,1,0,1,0,3,1,0,0,0,1,0
658,1,35,1,0,0,1,1,0,1,1,0,0,1
659,1,23,0,0,0,0,2,0,1,0,0,1,1
660,1,65,1,0,0,0,2,0,1,0,1,0,1
661,1,35,1,0,0,0,0,0,1,0,1,0,0
662,0,33,1,0,0,0,0,1,0,0,1,0,0
663,1,53,0,0,0,0,1,0,1,0,1,0,0
664,1,52,0,0,0,0,0,1,0,0,1,0,0
665,1,21,1,0,0,0,0,1,0,0,0,1,0
666,1,37,1,0,0,0,11,1,0,0,1,0,0
667,1,30,0,0,0,0,4,0,1,1,0,0,1
670,1,54,0,0,0,0,0,1,0,0,1,0,0
671,0,31,1,0,0,0,0,0,1,0,1,0,0
672,0,59,0,0,0,0,2,1,0,0,1,0,0
673,1,27,1,0,0,0,0,0,1,0,1,0,0
674,1,36,1,0,0,0,0,0,1,0,0,1,1
675,1,46,1,0,0,0,17,1,0,1,0,0,1
676,1,22,1,0,0,1,3,1,0,1,0,0,0
677,0,28,0,0,0,0,0,0,1,0,1,0,0
678,0,34,0,0,0,1,15,1,0,1,0,0,1
679,1,29,0,0,0,0,7,1,0,1,0,0,1
680,1,23,1,0,0,1,2,0,1,1,0,0,1
681,1,27,1,0,0,0,3,1,0,0,1,0,0
682,1,21,0,0,0,1,0,1,0,0,0,1,1
683,1,48,0,0,0,0,3,1,0,0,1,0,1
686,1,31,1,0,0,0,5,1,0,0,0,1,0
687,1,36,1,0,1,0,4,0,1,0,0,1,0
689,1,44,1,0,0,0,14,1,0,1,0,0,1
690,1,53,0,0,0,0,2,1,0,0,1,0,0
691,1,33,1,0,0,0,3,0,1,0,1,0,1
694,1,47,0,0,0,0,2,1,0,0,0,1,1
695,1,57,1,0,0,0,20,1,0,0,0,1,1
696,1,28,1,0,0,0,2,0,1,0,1,0,0
697,1,24,1,0,0,0,1,0,1,0,0,1,0
698,1,44,1,0,0,0,1,1,0,0,1,0,0
699,1,46,1,0,0,0,0,1,0,0,1,0,0
700,1,37,1,0,0,0,6,1,0,0,1,0,0
701,1,26,1,0,0,0,10,0,1,0,0,1,1
702,1,27,1,0,1,0,10,1,0,1,0,0,1
703,1,40,0,0,0,0,1,1,0,0,1,0,0
704,0,60,0,0,0,0,9,1,0,0,1,0,1
705,1,53,0,0,0,0,1,1,0,0,1,0,0
707,1,28,1,0,0,0,0,1,0,0,1,0,0
708,1,23,0,0,0,0,0,0,1,0,1,0,0
709,0,46,0,0,0,0,2,1,0,1,0,0,0
710,1,23,1,0,0,0,0,1,0,0,0,1,1
713,1,50,1,0,0,0,18,1,0,1,0,0,1
714,1,45,1,0,0,0,0,0,1,0,1,0,0
715,1,22,1,0,0,0,1,1,0,0,0,1,0
716,1,26,0,0,0,0,1,1,0,0,1,0,1
717,1,62,0,0,0,0,0,1,0,0,1,0,0
718,1,34,0,0,0,0,0,0,1,0,1,0,1
719,1,24,0,0,0,0,1,1,0,1,0,0,0
720,1,21,0,0,0,0,0,0,1,0,1,0,0
721,1,25,0,0,0,0,0,1,0,0,1,0,1
722,1,68,0,0,0,0,0,0,1,0,1,0,0
724,1,21,0,0,0,0,1,1,0,0,1,0,0
725,0,37,0,0,0,0,1,1,0,0,1,0,0
726,1,22,1,0,0,0,0,1,0,1,0,0,0
728,1,42,0,0,0,0,1,1,0,0,1,0,0
729,1,22,0,0,1,1,1,1,0,0,1,0,1
730,1,45,1,0,0,0,0,1,0,0,1,0,1
731,0,36,1,0,0,0,4,1,0,1,0,0,1
732,1,48,1,0,0,0,2,1,0,0,0,1,0
734,1,23,1,0,0,1,6,1,0,1,0,0,1
735,1,24,1,0,0,0,0,1,0,1,0,0,0
736,1,29,1,0,0,0,0,1,0,0,1,0,0
737,1,24,1,0,0,0,0,1,0,0,1,0,0
738,1,50,1,0,0,0,11,1,0,1,0,0,0
739,1,34,1,0,1,0,10,1,0,0,0,1,1
740,1,23,1,0,0,0,0,1,0,0,1,0,0
741,0,22,0,0,0,0,0,0,1,0,0,1,0
742,1,36,0,0,0,0,0,1,0,0,1,0,0
743,1,30,0,0,0,0,22,1,0,0,0,1,1
744,1,21,1,0,0,0,0,1,0,1,0,0,1
745,0,53,0,0,0,0,0,1,0,0,1,0,0
747,1,25,1,0,1,1,7,0,1,0,0,1,1
748,0,25,1,0,0,0,1,0,1,1,0,0,0
749,1,71,1,0,0,0,8,1,0,0,1,0,0
750,1,39,1,0,4,0,10,0,1,1,0,0,0
751,0,37,1,0,0,0,0,1,0,0,0,1,0
752,1,20,1,0,0,2,0,1,0,0,0,1,1
753,0,29,1,0,0,0,3,1,0,0,0,1,0
754,1,22,1,0,0,0,2,1,0,0,0,1,1
755,1,26,1,0,0,0,4,1,0,0,0,1,1
757,0,47,1,0,0,0,19,1,0,1,0,0,1
758,1,21,0,0,0,0,1,1,0,0,1,0,1
759,0,23,0,0,0,0,0,0,1,1,0,0,0
760,0,20,0,0,0,0,1,1,0,1,0,0,1
761,0,23,1,0,0,0,0,1,0,0,1,0,0
762,1,27,0,0,0,0,3,0,1,0,0,1,0
764,0,53,1,0,0,0,0,1,0,0,1,0,0
765,0,23,1,0,0,0,0,1,0,0,0,1,0
766,1,26,1,0,0,1,5,1,0,0,0,1,1
767,1,25,1,0,0,0,6,1,0,0,0,1,0
768,1,23,0,0,0,0,2,0,1,0,1,0,0
769,1,27,1,0,0,0,4,1,0,1,0,0,1
771,1,29,1,0,0,0,1,0,1,0,1,0,0
772,1,27,0,0,0,0,1,1,0,0,1,0,1
773,1,28,0,0,0,0,0,1,0,0,1,0,0
774,1,31,1,0,0,0,0,0,1,0,1,0,0
775,1,41,1,0,0,0,8,1,0,0,0,1,1
776,1,25,0,0,0,0,0,0,1,0,1,0,0
777,1,47,0,0,0,0,0,0,1,0,1,0,0
778,1,37,1,0,0,0,4,1,0,0,1,0,0
779,0,35,1,0,0,0,4,1,0,0,0,1,0
780,1,24,0,0,0,0,1,0,1,0,1,0,1
781,1,21,0,0,2,1,2,1,0,1,0,0,1
782,1,22,0,0,0,0,0,1,0,0,1,0,1
783,1,57,1,0,0,0,11,1,0,0,0,1,0
784,1,48,0,0,0,0,0,1,0,0,0,1,0
785,1,36,0,0,0,0,0,1,0,0,1,0,0
786,0,37,1,0,0,0,3,1,0,0,0,1,0
787,1,31,0,0,0,0,0,0,1,0,1,0,0
788,1,22,1,0,1,0,1,1,0,1,0,0,1
789,1,31,0,0,0,0,2,0,1,0,1,0,0
790,1,24,1,0,0,0,0,1,0,0,0,1,1
791,1,32,1,0,0,1,22,1,0,1,0,0,1
792,0,23,0,0,0,0,0,0,1,0,1,0,0
793,1,63,1,0,0,0,0,0,1,0,1,0,0
794,1,30,0,0,0,0,0,1,0,0,1,0,0
797,1,20,0,0,0,2,0,1,0,0,1,0,0
798,0,24,1,0,0,0,1,0,1,0,0,1,1
799,0,36,1,0,0,0,1,0,1,0,1,0,0
800,1,83,0,0,0,0,0,0,1,0,1,0,0
801,1,28,0,0,0,0,2,1,0,0,0,1,0
802,1,36,1,0,0,0,3,1,0,0,1,0,1
803,0,33,1,0,0,0,0,0,1,0,1,0,0
804,1,39,1,0,0,0,0,1,0,0,1,0,0
805,1,29,0,0,0,0,3,0,1,0,0,1,0
806,1,30,1,0,0,0,17,1,0,1,0,0,1
808,1,24,1,0,0,0,1,1,0,0,1,0,1
811,1,35,1,0,0,0,7,1,0,0,0,1,0
812,1,24,1,0,0,1,0,1,0,0,1,0,0
814,1,26,0,0,0,0,8,1,0,0,1,0,0
816,1,28,1,0,0,0,14,1,0,0,0,1,1
817,1,32,1,0,0,0,0,0,1,0,0,1,0
818,0,32,0,0,0,0,1,0,1,0,1,0,1
819,1,33,1,0,0,0,5,0,1,1,0,0,1
820,1,29,1,0,1,0,16,1,0,1,0,0,0
821,1,34,0,0,0,0,1,0,1,0,1,0,1
822,0,37,0,0,0,0,0,0,1,0,1,0,1
823,1,43,0,0,0,0,0,0,1,0,1,0,0
824,1,47,0,0,0,0,2,1,0,0,1,0,0
825,1,25,1,0,0,0,3,0,1,0,0,1,1
826,0,23,1,0,0,0,1,1,0,0,1,0,0
827,1,39,0,0,0,0,2,0,1,0,1,0,0
828,1,35,1,0,0,0,13,1,0,1,0,0,1
829,1,33,0,0,0,0,0,1,0,0,1,0,0
830,1,21,0,0,0,0,0,1,0,0,1,0,1
831,1,43,1,1,0,0,20,1,0,1,0,0,0
832,1,25,1,0,1,1,3,1,0,1,0,0,1
833,1,48,1,1,0,0,25,1,0,1,0,0,1
834,1,22,1,0,0,1,1,0,1,0,0,1,1
835,1,52,1,1,0,0,9,0,1,1,0,0,1
836,1,26,0,0,0,0,5,1,0,0,1,0,1
837,1,67,1,0,0,0,4,0,1,0,0,1,1
838,1,34,1,0,0,0,4,0,1,0,1,0,0
839,1,56,0,0,0,0,4,0,1,0,1,0,0
840,1,28,1,0,0,0,1,1,0,0,1,0,1
841,1,29,1,0,0,0,2,0,1,0,1,0,0
843,1,37,1,0,0,0,6,1,0,0,0,1,1
844,1,43,0,0,0,0,3,1,0,0,1,0,0
845,1,51,0,0,0,0,0,1,0,0,1,0,0
846,1,20,1,0,0,1,1,0,1,0,0,1,1
847,1,26,0,0,0,0,4,0,1,0,0,1,1
848,0,39,0,0,0,0,1,0,1,0,1,0,1
849,1,21,1,0,0,1,1,1,0,1,0,0,0
850,1,21,1,0,1,1,1,1,0,1,0,0,1
851,1,24,0,0,2,0,3,1,0,0,1,0,1
852,1,26,1,0,1,0,4,0,1,1,0,0,1
853,1,48,0,0,0,0,1,1,0,0,1,0,0
854,1,24,1,0,1,0,5,1,0,0,0,1,1
855,1,26,0,0,0,0,0,1,0,0,1,0,0
856,1,46,0,0,0,0,0,1,0,0,1,0,0
858,1,24,1,0,1,1,7,0,1,1,0,0,0
859,0,21,0,0,0,0,0,0,1,0,0,1,0
860,1,24,1,0,0,0,1,1,0,0,1,0,1
862,1,36,1,0,0,0,9,0,1,1,0,0,0
863,1,30,1,0,0,0,5,1,0,0,1,0,1
864,0,22,0,0,0,0,1,1,0,0,0,1,0
865,1,25,1,0,0,0,0,1,0,1,0,0,1
866,1,31,1,0,3,0,25,0,1,1,0,0,1
867,1,24,1,0,0,0,0,1,0,0,1,0,0
868,1,39,1,0,0,0,13,1,0,1,0,0,1
869,1,46,0,0,0,0,0,1,0,0,1,0,0
871,0,30,1,0,0,0,4,1,0,0,1,0,0
872,1,40,0,0,0,0,0,1,0,0,1,0,0
873,0,52,1,0,0,0,0,1,0,0,1,0,0
874,1,23,1,1,0,1,3,1,0,1,0,0,0
875,0,26,1,0,0,0,1,0,1,0,1,0,0
876,1,22,0,0,1,0,1,1,0,1,0,0,1
877,1,42,0,0,0,0,3,1,0,0,1,0,0
878,1,23,1,0,3,1,6,1,0,1,0,0,1
879,1,33,0,0,0,0,4,1,0,0,1,0,1
880,1,28,1,0,0,0,1,1,0,0,1,0,0
882,1,50,0,0,0,0,1,1,0,0,1,0,0
884,1,32,1,0,0,0,1,1,0,0,0,1,0
885,1,24,0,0,0,0,3,1,0,0,0,1,1
886,1,51,1,0,0,0,3,1,0,0,1,0,0
887,1,19,0,0,0,0,1,0,1,0,1,0,1
888,1,32,1,0,0,0,4,1,0,0,0,1,0
889,0,31,0,0,0,0,1,1,0,0,1,0,1
890,0,29,1,0,0,0,1,1,0,0,0,1,0
891,1,43,0,0,0,0,0,0,1,0,1,0,0
892,1,26,1,0,0,0,9,1,0,0,0,1,1
893,1,27,0,0,0,0,0,1,0,1,0,0,1
894,1,52,0,0,0,0,1,1,0,0,1,0,1
895,1,27,0,0,0,0,1,0,1,0,1,0,0
896,0,57,0,0,0,0,1,0,1,0,1,0,0
897,1,28,1,0,0,0,3,0,1,0,0,1,1
898,1,32,1,0,0,0,3,1,0,0,1,0,1
899,1,27,1,0,0,0,5,0,1,0,1,0,1
900,1,45,0,0,0,0,0,0,1,0,1,0,1
901,0,42,0,0,0,0,0,0,1,0,1,0,0
902,1,33,1,0,0,0,0,1,0,0,1,0,1
904,0,28,0,0,0,1,3,0,1,0,1,0,0
905,0,53,0,0,0,0,0,0,1,0,1,0,0
906,1,24,0,0,0,0,0,1,0,0,1,0,0
907,1,28,0,0,0,0,1,1,0,0,1,0,0
908,1,28,0,0,0,0,1,1,0,0,0,1,0
909,1,39,1,0,0,1,6,0,1,0,0,1,1
910,1,22,1,0,0,0,1,1,0,0,0,1,1
911,1,46,1,0,0,0,2,1,0,0,1,0,1
912,1,25,1,0,0,0,0,0,1,0,1,0,0
913,1,52,0,0,0,0,1,1,0,0,0,1,0
914,1,28,1,0,0,0,4,0,1,0,1,0,1
915,0,57,0,0,0,0,1,1,0,0,1,0,1
916,1,49,1,0,0,0,3,1,0,0,1,0,1
917,1,21,1,0,0,0,2,1,0,1,0,0,1
918,1,32,1,0,0,0,19,1,0,1,0,0,1
919,1,63,1,0,0,0,3,0,1,1,0,0,0
920,1,29,0,0,0,0,2,1,0,0,1,0,0
921,1,46,1,0,0,0,0,0,1,0,1,0,0
923,1,28,1,0,0,0,10,0,1,0,0,1,1
924,1,27,1,0,0,0,1,1,0,0,1,0,0
925,0,69,0,0,0,0,0,0,1,0,1,0,0
926,1,47,0,0,0,0,0,0,1,0,1,0,0
927,1,45,0,0,0,0,1,1,0,0,1,0,0
928,0,33,0,0,0,0,1,0,1,0,1,0,0
929,0,27,0,0,0,0,0,0,1,0,1,0,1
931,1,32,1,0,0,0,14,1,0,1,0,0,1
932,1,24,1,0,0,0,2,1,0,0,0,1,0
933,1,26,1,0,0,0,5,1,0,1,0,0,1
934,1,47,0,0,0,0,0,0,1,0,1,0,0
935,1,25,0,0,0,0,1,1,0,0,0,1,0
936,1,21,1,0,0,0,1,1,0,1,0,0,0
937,1,25,1,0,0,0,2,0,1,0,1,0,1
938,1,22,1,1,1,0,6,1,0,0,0,1,1
939,0,26,0,0,0,0,0,1,0,0,0,1,0
940,1,20,0,0,0,0,0,1,0,0,1,0,0
941,1,30,1,0,0,0,1,0,1,0,0,1,1
942,1,45,1,0,0,0,0,1,0,0,0,1,1
943,1,33,1,0,0,0,7,1,0,0,0,1,1
944,1,35,0,0,0,0,2,1,0,0,1,0,0
945,1,41,0,0,0,0,5,1,0,0,1,0,0
946,1,23,0,0,0,0,0,0,1,0,1,0,0
947,0,21,0,0,1,0,0,0,1,0,0,1,1
948,1,54,1,0,0,0,0,1,0,0,1,0,0
949,1,27,1,0,0,0,10,1,0,0,0,1,1
950,1,22,0,0,0,0,0,0,1,0,1,0,0
951,0,21,0,0,0,0,0,0,1,0,0,1,1
952,1,23,1,0,0,0,2,1,0,0,0,1,1
953,1,30,0,0,0,0,1,0,1,0,1,0,0
954,1,36,1,0,0,0,5,0,1,1,0,0,1
956,1,29,1,0,0,1,10,1,0,0,0,1,1
957,1,54,1,0,0,0,4,0,1,0,0,1,1
958,1,22,0,0,0,0,2,0,1,0,0,1,1
960,1,26,1,0,0,0,0,0,1,0,1,0,1
961,0,20,1,0,0,0,0,1,0,0,1,0,0
963,1,52,1,0,0,0,6,0,1,0,1,0,1
964,1,29,1,0,0,0,0,1,0,0,1,0,0
965,0,23,1,0,0,0,6,0,1,0,0,1,0
966,1,35,1,0,0,0,1,0,1,0,1,0,0
967,1,32,0,0,0,0,8,1,0,1,0,0,1
968,1,21,1,0,0,0,1,0,1,0,0,1,1
969,1,25,0,0,0,0,0,1,0,0,1,0,0
971,1,30,1,0,0,0,4,0,1,0,1,0,1
972,0,30,1,0,0,0,3,1,0,0,1,0,0
973,1,23,1,0,0,0,2,1,0,0,0,1,1
974,1,32,0,1,0,0,8,1,0,0,1,0,0
976,1,29,1,0,0,0,6,1,0,1,0,0,1
977,1,42,0,0,0,0,0,0,1,0,1,0,0
978,1,21,1,0,0,1,0,1,0,1,0,0,1
980,0,22,1,0,0,0,0,0,1,0,1,0,0
981,1,45,0,0,0,0,2,1,0,0,1,0,0
982,1,29,1,0,0,0,0,0,1,0,1,0,0
984,1,30,1,0,0,0,6,1,0,0,0,1,1
985,1,51,1,0,0,0,17,0,1,0,1,0,0
986,1,45,0,0,0,0,20,1,0,0,1,0,1
989,1,24,0,0,0,0,2,1,0,0,0,1,0
990,1,23,1,0,0,0,2,0,1,0,0,1,0
992,1,36,1,0,0,0,5,1,0,0,1,0,0
994,1,69,0,0,0,0,0,0,1,0,1,0,0
995,1,21,0,0,0,1,1,1,0,0,0,1,1
996,1,59,0,0,0,0,1,0,1,0,1,0,0
997,1,39,1,0,0,0,1,1,0,0,0,1,0
998,1,29,1,0,0,0,2,1,0,0,0,1,0
999,1,22,0,0,0,0,1,0,1,0,0,1,1
1001,1,44,0,0,0,0,6,1,0,0,1,0,0
1002,1,25,1,0,0,0,2,1,0,0,0,1,0
1003,1,31,1,0,0,0,0,1,0,1,0,0,0
1004,1,35,1,0,1,0,17,0,1,0,0,1,1
1005,1,27,1,0,0,0,11,0,1,1,0,0,1
1006,1,33,1,0,0,0,1,1,0,0,0,1,0
1007,1,28,1,0,0,0,6,1,0,1,0,0,1
1009,1,60,0,0,0,0,1,1,0,0,1,0,0
1010,1,53,0,0,0,0,0,0,1,0,1,0,0
1011,1,51,0,0,0,0,0,1,0,0,1,0,1
1014,0,54,1,0,0,0,0,1,0,0,1,0,0
1016,1,24,0,1,2,0,3,0,1,0,1,0,0
1017,1,55,0,0,0,0,1,1,0,0,1,0,1
1018,1,26,0,0,0,0,0,1,0,0,1,0,0
1019,0,75,1,0,0,0,5,1,0,0,1,0,0
1020,1,36,1,0,0,0,16,1,0,0,0,1,1
1022,1,34,0,0,0,0,0,1,0,0,1,0,1
1023,0,25,1,0,0,0,5,0,1,0,0,1,1
1024,1,46,0,0,0,0,0,1,0,0,1,0,0
1025,1,27,1,0,0,0,1,1,0,0,1,0,0
1027,1,28,1,0,0,0,3,0,1,0,1,0,1
1028,1,42,1,1,0,1,13,0,1,1,0,0,1
1029,1,59,1,0,0,0,2,0,1,0,1,0,0
1030,1,39,0,0,0,0,1,1,0,0,1,0,0
1031,1,46,0,0,0,0,5,0,1,0,1,0,0
1032,1,25,0,0,0,0,1,1,0,0,1,0,0
1033,1,55,0,0,0,0,2,1,0,0,1,0,0
1034,1,35,1,0,0,0,1,0,1,1,0,0,1
1035,1,43,1,0,0,0,0,0,1,0,1,0,1
1036,0,53,0,0,0,0,0,0,1,0,1,0,0
1037,0,21,1,0,0,0,0,0,1,0,0,1,0
1038,1,55,1,0,0,0,17,1,0,1,0,0,1
1039,1,27,1,0,0,0,1,1,0,0,1,0,1
1040,1,40,1,0,0,0,0,1,0,0,1,0,0
1041,0,37,0,0,0,0,0,0,1,0,1,0,0
1042,1,32,0,0,0,0,2,0,1,0,1,0,1
1043,1,32,1,0,0,0,2,0,1,0,1,0,0
1044,1,36,1,0,0,0,4,0,1,0,0,1,1
1045,1,22,0,0,0,0,0,0,1,0,1,0,0
1046,0,31,1,0,0,0,0,1,0,1,0,0,0
1047,0,26,1,0,0,0,4,1,0,0,0,1,1
1048,0,50,0,0,0,0,30,0,1,0,0,1,1
1049,1,47,1,0,0,0,4,1,0,0,1,0,0
1050,1,36,1,0,0,0,2,1,0,0,1,0,0
1051,0,38,0,0,0,0,0,1,0,0,1,0,0
1052,1,35,0,0,0,0,0,1,0,0,1,0,0
1053,1,53,0,0,0,0,0,1,0,0,1,0,0
1054,1,53,1,0,0,0,2,1,0,0,1,0,0
1055,1,57,1,0,0,0,19,1,0,0,0,1,0
1056,1,22,1,0,0,0,5,1,0,1,0,0,1
1057,1,21,1,0,0,0,0,1,0,1,0,0,1
1058,1,26,1,0,0,0,0,1,0,0,1,0,1
1060,1,27,1,0,0,0,2,1,0,0,0,1,0
1061,0,49,0,0,0,0,4,1,0,0,0,1,0
1062,1,47,0,0,0,0,1,1,0,0,1,0,1
1063,1,30,1,0,0,0,8,1,0,1,0,0,1
1064,1,44,0,0,0,0,3,1,0,0,1,0,0
1065,1,34,1,0,0,0,1,1,0,0,1,0,0
1066,1,45,1,0,0,0,10,1,0,0,1,0,1
1067,1,38,0,0,0,0,0,1,0,0,1,0,0
1068,1,50,0,0,0,0,2,0,1,0,1,0,0
1069,1,29,0,0,0,0,1,0,1,0,0,1,0
1070,1,26,0,0,0,0,0,1,0,0,1,0,0
1072,0,22,1,0,0,0,1,1,0,0,0,1,1
1073,1,47,0,0,0,0,0,0,1,0,1,0,0
1074,1,49,0,0,0,0,0,1,0,0,1,0,0
1075,1,49,1,0,0,0,1,1,0,0,1,0,1
1076,1,59,0,0,0,0,2,1,0,0,1,0,0
1077,1,32,0,0,0,0,6,0,1,0,0,1,0
1078,1,24,1,0,0,2,1,0,1,0,1,0,1
1079,1,40,0,0,0,0,0,0,1,0,1,0,0
1080,1,32,1,0,0,0,0,1,0,0,1,0,0
1081,0,54,0,0,0,0,0,0,1,0,1,0,0
1082,1,27,1,0,0,1,9,1,0,1,0,0,1
1084,1,25,0,0,0,0,2,0,1,1,0,0,0
1087,1,20,0,0,0,0,0,0,1,0,0,1,1
1088,1,37,1,2,0,0,18,0,1,1,0,0,0
1089,0,30,0,0,0,0,5,1,0,1,0,0,1
1090,1,23,1,0,0,0,1,1,0,0,0,1,1
1091,0,20,1,0,0,0,0,1,0,1,0,0,0
1096,1,50,0,0,0,0,8,1,0,0,1,0,0
1097,1,50,1,0,0,0,7,1,0,0,1,0,0
1098,1,40,0,0,0,0,3,1,0,0,1,0,0
1100,0,24,0,0,0,0,2,1,0,0,0,1,0
1101,1,24,0,0,0,0,0,1,0,0,0,1,1
1102,0,23,1,0,0,0,3,1,0,0,0,1,1
1104,1,54,0,0,0,0,3,0,1,0,1,0,1
1105,1,25,0,0,0,2,4,0,1,1,0,0,0
1106,1,46,0,0,0,0,1,0,1,0,1,0,0
1108,1,25,0,0,0,0,1,1,0,0,0,1,0
1109,0,22,0,0,0,0,0,0,1,0,1,0,0
1110,0,32,0,0,0,0,1,1,0,0,1,0,0
1111,1,25,1,0,0,0,0,0,1,0,1,0,1
1113,1,33,1,0,0,0,16,1,0,1,0,0,1
1116,1,33,1,0,0,0,4,0,1,0,0,1,1
1117,1,24,1,0,0,0,0,1,0,0,1,0,0
1118,1,33,1,0,0,1,12,0,1,1,0,0,1
1119,1,37,0,0,0,0,0,0,1,0,1,0,0
1120,0,40,0,0,0,0,0,0,1,0,1,0,0
1122,1,43,1,0,0,0,9,1,0,0,0,1,1
1124,1,35,1,0,0,0,5,1,0,0,0,1,1
1125,1,25,1,0,1,0,11,1,0,1,0,0,1
1126,1,61,1,0,0,0,1,1,0,0,1,0,1
1129,0,52,1,0,0,0,1,1,0,0,1,0,0
1131,1,39,1,0,0,0,1,0,1,0,1,0,1
1132,1,47,1,0,0,0,5,1,0,0,1,0,0
1134,0,52,0,0,0,0,6,0,1,0,0,1,0
1136,1,37,0,0,0,0,0,0,1,0,1,0,0
1137,0,24,1,0,0,0,0,1,0,0,0,1,0
1138,0,34,1,0,0,0,14,1,0,1,0,0,0
1140,1,20,0,0,0,0,0,0,1,0,1,0,1
1141,1,25,0,0,0,0,1,0,1,0,1,0,1
1143,0,62,0,0,0,0,0,0,1,0,1,0,0
1144,1,23,0,0,0,0,0,1,0,0,1,0,1
1145,0,60,0,0,0,0,0,1,0,0,0,1,0
1146,1,35,0,0,0,0,0,0,1,0,1,0,0
1147,0,24,1,0,0,0,0,1,0,0,0,1,0
1149,1,30,0,0,0,0,0,0,1,0,1,0,0
1151,1,35,0,0,0,0,4,1,0,0,0,1,1
1152,0,28,0,0,0,0,0,0,1,0,1,0,0
1154,1,56,1,0,0,0,0,1,0,0,1,0,0
1155,1,23,1,0,0,0,2,1,0,0,1,0,1
1156,1,20,0,0,0,0,0,1,0,0,1,0,1
1158,1,23,0,0,1,0,1,0,1,0,1,0,0
1159,1,21,1,0,0,0,0,1,0,1,0,0,1
1161,0,35,1,0,0,0,2,1,0,0,0,1,0
1162,1,33,0,0,0,0,3,0,1,0,1,0,0
1163,1,21,0,0,0,0,0,1,0,0,1,0,0
1164,1,41,1,2,1,0,9,0,1,1,0,0,0
1165,1,24,1,0,0,0,0,1,0,0,0,1,0
1166,1,20,0,0,0,0,2,1,0,1,0,0,1
1167,1,28,1,0,0,0,9,1,0,1,0,0,1
